Product ID,Category,Sub Category,Product Name,Supplier ID
OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,29094
OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,34573
OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,83823
FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",49834
OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",82644
TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,97708
TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,85073
TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,14222
OFF-LA-10002312,Office Supplies,Labels,Avery 490,87050
OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",94688
FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",49713
OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,54536
OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,36093
OFF-AR-10000896,Office Supplies,Art,Newell 329,80256
TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,66729
OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",14615
OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",12444
OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,79322
OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,17699
FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",67708
OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,80457
FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",73448
FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,21173
OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",92871
OFF-PA-10004888,Office Supplies,Paper,Xerox 217,28571
FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",66515
FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,22650
FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",58404
OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,46403
TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,24621
OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,61677
OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75495
TEC-PH-10001750,Technology,Phones,Samsung Rugby III,91925
OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",57105
OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,41049
OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,28804
OFF-PA-10001639,Office Supplies,Paper,Xerox 203,69826
TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,85091
OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,62528
OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,67102
FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,78840
TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,78019
OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,95199
TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,97237
OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,67528
OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,97109
TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,60992
OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,93199
FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",90367
FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,49855
OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,75161
TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,86930
OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,65271
OFF-AR-10000634,Office Supplies,Art,Newell 320,95617
FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",35293
OFF-AR-10003770,Office Supplies,Art,Newell 340,39509
OFF-LA-10003121,Office Supplies,Labels,Avery 506,83307
OFF-PA-10002262,Office Supplies,Paper,Xerox 192,43402
OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),37094
OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,83066
OFF-PA-10000130,Office Supplies,Paper,Xerox 199,62146
TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,22247
OFF-FA-10003021,Office Supplies,Fasteners,Staples,12913
TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,11163
TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,11651
OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",23584
OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,51031
OFF-PA-10003823,Office Supplies,Paper,Xerox 197,63384
TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",28367
FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,34657
TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,33448
OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,46748
FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,24821
OFF-AR-10001419,Office Supplies,Art,Newell 325,31953
OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,35264
OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,62945
FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",80243
OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,20347
OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,95617
OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",66684
OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,19618
OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",64912
OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",50674
FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,15337
OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,86072
OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,39261
OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",43327
OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,29205
OFF-AR-10001315,Office Supplies,Art,Newell 310,95376
OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,65952
OFF-AR-10001955,Office Supplies,Art,Newell 319,74822
OFF-LA-10001641,Office Supplies,Labels,Avery 518,83176
OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,79056
TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,14583
OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,18933
OFF-AR-10003504,Office Supplies,Art,Newell 347,89293
TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,69280
TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,36777
OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,55960
OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",24254
OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,12507
OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",45779
OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",63306
TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,34682
OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,15218
FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,80654
OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,77626
OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,98239
FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",53208
OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,33230
OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",86144
OFF-AR-10000823,Office Supplies,Art,Newell 307,55310
OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,51656
OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,91101
TEC-PH-10000441,Technology,Phones,VTech DS6151,61541
TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,49982
OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,98542
OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,57210
OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",47574
OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",88921
TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,28289
TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,59267
FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",63265
OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,30128
TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,72367
OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),26756
TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,67675
OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,76267
OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",56634
OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,86485
TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,92998
OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,76075
OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,67146
OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,89942
OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",88843
TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,99446
OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,52389
TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,30714
OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,69781
TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,84646
FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,39775
TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,60540
OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",22293
OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,79733
OFF-PA-10000788,Office Supplies,Paper,Xerox 210,80739
FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,68439
TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,94792
TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,70651
OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,72169
OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,36705
OFF-LA-10002381,Office Supplies,Labels,Avery 497,83576
OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,21044
OFF-FA-10001843,Office Supplies,Fasteners,Staples,86849
OFF-LA-10003077,Office Supplies,Labels,Avery 500,22264
OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",55154
OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,45987
FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,15512
FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,29599
FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,77665
TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,53316
TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,14571
FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",15986
OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,33724
OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,50281
OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,12616
FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",37790
OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,24525
TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",24674
OFF-PA-10004355,Office Supplies,Paper,Xerox 231,85429
OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,21682
FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,34552
OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,89057
TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,77844
FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",84249
OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",63610
FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",12496
FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,10354
OFF-LA-10002034,Office Supplies,Labels,Avery 478,34653
OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",62129
OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,43812
OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,19590
OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,80445
OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,15762
TEC-PH-10001615,Technology,Phones,AT&T CL82213,18702
TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,54925
OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,47089
FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,80059
OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",76383
TEC-PH-10000455,Technology,Phones,GE 30522EE2,67301
OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",41291
TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,85796
OFF-PA-10002005,Office Supplies,Paper,Xerox 225,64873
TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,38320
OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,77080
OFF-LA-10000443,Office Supplies,Labels,Avery 501,12242
OFF-LA-10001771,Office Supplies,Labels,Avery 513,32827
OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,71611
FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",78918
OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,50814
FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",81224
OFF-PA-10000809,Office Supplies,Paper,Xerox 206,64869
FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",81003
TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,11541
TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,85564
TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,99460
OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,31975
OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,87375
FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,81370
OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",80615
OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,64120
OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,83293
OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,89688
OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",39341
TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,48296
FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",60137
FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",67440
TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,96077
OFF-PA-10003309,Office Supplies,Paper,Xerox 211,96104
OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,48505
OFF-AR-10002067,Office Supplies,Art,Newell 334,74724
FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",47904
FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,42183
OFF-LA-10003714,Office Supplies,Labels,Avery 510,20356
FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,19384
OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,88726
OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,64080
OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,89255
OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",70963
OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,57919
OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,15995
OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,96806
OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,58750
FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,74264
OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,63409
FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47836
TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,39897
OFF-LA-10003190,Office Supplies,Labels,Avery 474,15914
OFF-AR-10001573,Office Supplies,Art,American Pencil,19272
TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,83010
OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,42584
FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,41873
OFF-ST-10002562,Office Supplies,Storage,Staple magnet,94203
TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,18261
TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,19027
OFF-PA-10001972,Office Supplies,Paper,Xerox 214,11651
TEC-PH-10002483,Technology,Phones,Motorola Moto X,67146
TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,98622
OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",12849
FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,52107
OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,39478
OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,42128
TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,80277
OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",18273
TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,29254
OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,29348
OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,27667
OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",58504
OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,66663
TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,32849
TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,21853
FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",15307
OFF-AR-10000127,Office Supplies,Art,Newell 321,88197
TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,36896
OFF-BI-10002393,Office Supplies,Binders,Binder Posts,95441
FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,76075
OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",72355
OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23160
OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",80541
OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,36529
OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,78066
FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",14624
OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,28008
OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,39808
OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",73648
OFF-PA-10001661,Office Supplies,Paper,Xerox 1922,45660
FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",53580
TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,37341
OFF-FA-10002975,Office Supplies,Fasteners,Staples,42017
OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",58229
OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",20618
OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,85690
OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",74835
FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,63265
TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,44040
FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,95746
TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,90760
TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",68269
OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,22314
OFF-LA-10000248,Office Supplies,Labels,Avery 52,40571
OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,12851
OFF-LA-10004008,Office Supplies,Labels,Avery 507,79937
OFF-AR-10001177,Office Supplies,Art,Newell 349,41432
OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,63409
OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,56736
OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,27041
OFF-AR-10004272,Office Supplies,Art,Newell 308,95520
FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",16608
TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,90510
OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,75496
FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,85356
FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,62671
OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,56504
TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",95514
FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",84122
OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,34960
OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",62785
OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",76404
TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,37430
FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",78409
OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,67962
FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",82528
TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,79288
OFF-AR-10004956,Office Supplies,Art,Newell 33,63184
FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",27984
OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,88419
OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,37701
